id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619940619,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47551,PIVIJAY,Municipal,,998,,VOTOS NULOS,,,821,0
619940619,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47551,PIVIJAY,Municipal,,999,,VOTOS EN BLANCO,,,156,0
619940620,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47555,PLATO,Municipal,18480001,51,1,POMARICO,R,ALBERTO DAVID,12112,1
619940620,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47555,PLATO,Municipal,,994,,RESTO DE VOTACION,,,6207,0
619940620,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47555,PLATO,Municipal,,998,,VOTOS NULOS,,,651,0
619940620,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47555,PLATO,Municipal,,999,,VOTOS EN BLANCO,,,134,0
619940621,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47570,PUEBLOVIEJO,Municipal,19949998,51,1,ARIZA,RODRIGUEZ,FELIPE,2112,1
619940621,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47570,PUEBLOVIEJO,Municipal,,994,,RESTO DE VOTACION,,,3951,0
619940621,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47570,PUEBLOVIEJO,Municipal,,998,,VOTOS NULOS,,,166,0
619940621,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47570,PUEBLOVIEJO,Municipal,,999,,VOTOS EN BLANCO,,,201,0
619940622,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47605,REMOLINO,Municipal,18480001,51,1,ORTEGA,,ALEXANDER IVAN,1817,1
619940622,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47605,REMOLINO,Municipal,,994,,RESTO DE VOTACION,,,2143,0
619940622,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47605,REMOLINO,Municipal,,998,,VOTOS NULOS,,,0,0
619940622,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47605,REMOLINO,Municipal,,999,,VOTOS EN BLANCO,,,0,0
619940623,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47675,SALAMINA,Municipal,18480001,51,1,SALAH,DONADO,ASIS,1359,1
619940623,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47675,SALAMINA,Municipal,,994,,RESTO DE VOTACION,,,1736,0
619940623,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47675,SALAMINA,Municipal,,998,,VOTOS NULOS,,,206,0
619940623,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47675,SALAMINA,Municipal,,999,,VOTOS EN BLANCO,,,11,0
619940624,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47692,SAN SEBASTIAN BUENAVISTA,Municipal,18480001,51,1,BRUGES,,MARCOS RAFAEL,3188,1
619940624,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47692,SAN SEBASTIAN BUENAVISTA,Municipal,,994,,RESTO DE VOTACION,,,2418,0
619940624,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47692,SAN SEBASTIAN BUENAVISTA,Municipal,,998,,VOTOS NULOS,,,145,0
619940624,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47692,SAN SEBASTIAN BUENAVISTA,Municipal,,999,,VOTOS EN BLANCO,,,16,0
619940625,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47703,SAN ZENON,Municipal,18490002,51,1,MEZA,TURIZO,JOSE DANIEL,1746,1
619940625,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47703,SAN ZENON,Municipal,,994,,RESTO DE VOTACION,,,1577,0
619940625,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47703,SAN ZENON,Municipal,,998,,VOTOS NULOS,,,62,0
619940625,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47703,SAN ZENON,Municipal,,999,,VOTOS EN BLANCO,,,10,0
619940626,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47745,SITIONUEVO,Municipal,18480001,51,1,ACOSTA,MONSALVE,RODRIGO R,2882,1
619940626,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47745,SITIONUEVO,Municipal,,994,,RESTO DE VOTACION,,,2694,0
619940626,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47745,SITIONUEVO,Municipal,,998,,VOTOS NULOS,,,393,0
619940626,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47745,SITIONUEVO,Municipal,,999,,VOTOS EN BLANCO,,,74,0
619940627,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47798,TENERIFE,Municipal,18480001,51,1,GUZMAN,DEL P,ENOC ADOLFO,2435,1
619940627,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47798,TENERIFE,Municipal,,994,,RESTO DE VOTACION,,,1723,0
619940627,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47798,TENERIFE,Municipal,,998,,VOTOS NULOS,,,135,0
619940627,1994,Alcaldía Municipal,Octubre 30,47,MAGDALENA,47798,TENERIFE,Municipal,,999,,VOTOS EN BLANCO,,,21,0
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,18490002,50,1,BERMUDEZ,DIAZ,JUAN DE DIOS,30629,1
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,18480001,51,1,CASTRO,LONDONO,SONIA DELCARMEN,872,0
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,18480001,52,1,FRIAS,CARRENO,JAIRO IVAN,10892,0
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,18480001,53,1,BAQUERO,NARINO,JOSE GREGORIO,596,0
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,18490002,55,1,GONZALEZ,VILLAMIZAR,HERNANDO,855,0
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,18480001,56,1,SALCEDO,T,CESAR,6860,0
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,,998,,VOTOS NULOS,,,3437,0
619940628,1994,Alcaldía Municipal,Octubre 30,50,META,50001,VILLAVICENCIO,Municipal,,999,,VOTOS EN BLANCO,,,2961,0
619940629,1994,Alcaldía Municipal,Octubre 30,50,META,50006,ACACIAS,Municipal,18490002,51,1,BAQUERO,SOLER,SONIA JUDITH,4101,1
619940629,1994,Alcaldía Municipal,Octubre 30,50,META,50006,ACACIAS,Municipal,,994,,RESTO DE VOTACION,,,6886,0
619940629,1994,Alcaldía Municipal,Octubre 30,50,META,50006,ACACIAS,Municipal,,998,,VOTOS NULOS,,,432,0
619940629,1994,Alcaldía Municipal,Octubre 30,50,META,50006,ACACIAS,Municipal,,999,,VOTOS EN BLANCO,,,95,0
619940630,1994,Alcaldía Municipal,Octubre 30,50,META,50110,BARRANCA DE UPIA,Municipal,18480001,51,1,CALDERON,TEJEIRO,EDUARDO,449,1
619940630,1994,Alcaldía Municipal,Octubre 30,50,META,50110,BARRANCA DE UPIA,Municipal,,994,,RESTO DE VOTACION,,,346,0
619940630,1994,Alcaldía Municipal,Octubre 30,50,META,50110,BARRANCA DE UPIA,Municipal,,998,,VOTOS NULOS,,,10,0
619940630,1994,Alcaldía Municipal,Octubre 30,50,META,50110,BARRANCA DE UPIA,Municipal,,999,,VOTOS EN BLANCO,,,1,0
619940631,1994,Alcaldía Municipal,Octubre 30,50,META,50124,CABUYARO,Municipal,19880001,51,1,PENA,DIAZ,BERARDO,344,1
619940631,1994,Alcaldía Municipal,Octubre 30,50,META,50124,CABUYARO,Municipal,,994,,RESTO DE VOTACION,,,369,0
619940631,1994,Alcaldía Municipal,Octubre 30,50,META,50124,CABUYARO,Municipal,,998,,VOTOS NULOS,,,15,0
619940631,1994,Alcaldía Municipal,Octubre 30,50,META,50124,CABUYARO,Municipal,,999,,VOTOS EN BLANCO,,,7,0
619940632,1994,Alcaldía Municipal,Octubre 30,50,META,50150,CASTILLA LA NUEVA,Municipal,18490002,51,1,VARGAS,,ALIRIO,956,1
619940632,1994,Alcaldía Municipal,Octubre 30,50,META,50150,CASTILLA LA NUEVA,Municipal,,994,,RESTO DE VOTACION,,,648,0
619940632,1994,Alcaldía Municipal,Octubre 30,50,META,50150,CASTILLA LA NUEVA,Municipal,,998,,VOTOS NULOS,,,31,0
619940632,1994,Alcaldía Municipal,Octubre 30,50,META,50150,CASTILLA LA NUEVA,Municipal,,999,,VOTOS EN BLANCO,,,3,0
619940633,1994,Alcaldía Municipal,Octubre 30,50,META,50223,CUBARRAL,Municipal,18490002,51,1,PENA,CARVAJAL,PRIMITIVO,945,1
619940633,1994,Alcaldía Municipal,Octubre 30,50,META,50223,CUBARRAL,Municipal,,994,,RESTO DE VOTACION,,,944,0
619940633,1994,Alcaldía Municipal,Octubre 30,50,META,50223,CUBARRAL,Municipal,,998,,VOTOS NULOS,,,88,0
619940633,1994,Alcaldía Municipal,Octubre 30,50,META,50223,CUBARRAL,Municipal,,999,,VOTOS EN BLANCO,,,12,0
619940634,1994,Alcaldía Municipal,Octubre 30,50,META,50226,CUMARAL,Municipal,18490002,51,1,CARO,,MIGUEL ANTONIO,1738,1
619940634,1994,Alcaldía Municipal,Octubre 30,50,META,50226,CUMARAL,Municipal,,994,,RESTO DE VOTACION,,,1997,0
619940634,1994,Alcaldía Municipal,Octubre 30,50,META,50226,CUMARAL,Municipal,,998,,VOTOS NULOS,,,110,0
619940634,1994,Alcaldía Municipal,Octubre 30,50,META,50226,CUMARAL,Municipal,,999,,VOTOS EN BLANCO,,,45,0
619940635,1994,Alcaldía Municipal,Octubre 30,50,META,50245,EL CALVARIO,Municipal,18490002,51,1,ROMERO,,ANGEL RODRIGO,893,1
619940635,1994,Alcaldía Municipal,Octubre 30,50,META,50245,EL CALVARIO,Municipal,,994,,RESTO DE VOTACION,,,0,0
619940635,1994,Alcaldía Municipal,Octubre 30,50,META,50245,EL CALVARIO,Municipal,,998,,VOTOS NULOS,,,61,0
619940635,1994,Alcaldía Municipal,Octubre 30,50,META,50245,EL CALVARIO,Municipal,,999,,VOTOS EN BLANCO,,,23,0
619940636,1994,Alcaldía Municipal,Octubre 30,50,META,50251,EL CASTILLO,Municipal,19850001,51,1,TENORIO,,JORGE ENRIQUE,718,1
619940636,1994,Alcaldía Municipal,Octubre 30,50,META,50251,EL CASTILLO,Municipal,,994,,RESTO DE VOTACION,,,661,0
619940636,1994,Alcaldía Municipal,Octubre 30,50,META,50251,EL CASTILLO,Municipal,,998,,VOTOS NULOS,,,127,0
619940636,1994,Alcaldía Municipal,Octubre 30,50,META,50251,EL CASTILLO,Municipal,,999,,VOTOS EN BLANCO,,,24,0
619940637,1994,Alcaldía Municipal,Octubre 30,50,META,50287,FUENTE DE ORO,Municipal,18480001,51,1,SANTOS,,GILBERTO,1764,1
619940637,1994,Alcaldía Municipal,Octubre 30,50,META,50287,FUENTE DE ORO,Municipal,,994,,RESTO DE VOTACION,,,0,0
619940637,1994,Alcaldía Municipal,Octubre 30,50,META,50287,FUENTE DE ORO,Municipal,,998,,VOTOS NULOS,,,254,0
619940637,1994,Alcaldía Municipal,Octubre 30,50,META,50287,FUENTE DE ORO,Municipal,,999,,VOTOS EN BLANCO,,,160,0
619940638,1994,Alcaldía Municipal,Octubre 30,50,META,50313,GRANADA,Municipal,18480001,51,1,GARCES,N,EINAR MARINO,3467,1
619940638,1994,Alcaldía Municipal,Octubre 30,50,META,50313,GRANADA,Municipal,,994,,RESTO DE VOTACION,,,6039,0
619940638,1994,Alcaldía Municipal,Octubre 30,50,META,50313,GRANADA,Municipal,,998,,VOTOS NULOS,,,333,0
619940638,1994,Alcaldía Municipal,Octubre 30,50,META,50313,GRANADA,Municipal,,999,,VOTOS EN BLANCO,,,52,0
619940639,1994,Alcaldía Municipal,Octubre 30,50,META,50318,GUAMAL,Municipal,18490002,51,1,MORENO,CAMACHO,J LONDARDY,1608,1
619940639,1994,Alcaldía Municipal,Octubre 30,50,META,50318,GUAMAL,Municipal,,994,,RESTO DE VOTACION,,,1717,0
619940639,1994,Alcaldía Municipal,Octubre 30,50,META,50318,GUAMAL,Municipal,,998,,VOTOS NULOS,,,116,0
619940639,1994,Alcaldía Municipal,Octubre 30,50,META,50318,GUAMAL,Municipal,,999,,VOTOS EN BLANCO,,,12,0
619940640,1994,Alcaldía Municipal,Octubre 30,50,META,50325,MAPIRIPAN,Municipal,18490002,51,1,CALDERON,M,JAIME,620,1
619940640,1994,Alcaldía Municipal,Octubre 30,50,META,50325,MAPIRIPAN,Municipal,,994,,RESTO DE VOTACION,,,877,0
619940640,1994,Alcaldía Municipal,Octubre 30,50,META,50325,MAPIRIPAN,Municipal,,998,,VOTOS NULOS,,,66,0
619940640,1994,Alcaldía Municipal,Octubre 30,50,META,50325,MAPIRIPAN,Municipal,,999,,VOTOS EN BLANCO,,,19,0
619940641,1994,Alcaldía Municipal,Octubre 30,50,META,50330,MESETAS,Municipal,18480001,51,1,MATEUS,ZUNIGA,MARIA DERLY,820,1
619940641,1994,Alcaldía Municipal,Octubre 30,50,META,50330,MESETAS,Municipal,,994,,RESTO DE VOTACION,,,1049,0
619940641,1994,Alcaldía Municipal,Octubre 30,50,META,50330,MESETAS,Municipal,,998,,VOTOS NULOS,,,101,0
619940641,1994,Alcaldía Municipal,Octubre 30,50,META,50330,MESETAS,Municipal,,999,,VOTOS EN BLANCO,,,9,0
619940642,1994,Alcaldía Municipal,Octubre 30,50,META,50350,LA MACARENA,Municipal,18480001,51,1,LEGUIZAMO,G,JOSE ENRIQUE,776,1
619940642,1994,Alcaldía Municipal,Octubre 30,50,META,50350,LA MACARENA,Municipal,,994,,RESTO DE VOTACION,,,1196,0
619940642,1994,Alcaldía Municipal,Octubre 30,50,META,50350,LA MACARENA,Municipal,,998,,VOTOS NULOS,,,59,0
619940642,1994,Alcaldía Municipal,Octubre 30,50,META,50350,LA MACARENA,Municipal,,999,,VOTOS EN BLANCO,,,15,0
619940643,1994,Alcaldía Municipal,Octubre 30,50,META,50370,LA URIBE,Municipal,19850001,51,1,PINEDA,C,JAIME,820,1
619940643,1994,Alcaldía Municipal,Octubre 30,50,META,50370,LA URIBE,Municipal,,994,,RESTO DE VOTACION,,,296,0
619940643,1994,Alcaldía Municipal,Octubre 30,50,META,50370,LA URIBE,Municipal,,998,,VOTOS NULOS,,,123,0
619940643,1994,Alcaldía Municipal,Octubre 30,50,META,50370,LA URIBE,Municipal,,999,,VOTOS EN BLANCO,,,20,0
619940644,1994,Alcaldía Municipal,Octubre 30,50,META,50400,LEJANIAS,Municipal,18480001,51,1,MARIN,CARDOZO,JOSE DOMINGO,1489,1
619940644,1994,Alcaldía Municipal,Octubre 30,50,META,50400,LEJANIAS,Municipal,,994,,RESTO DE VOTACION,,,870,0
619940644,1994,Alcaldía Municipal,Octubre 30,50,META,50400,LEJANIAS,Municipal,,998,,VOTOS NULOS,,,78,0
619940644,1994,Alcaldía Municipal,Octubre 30,50,META,50400,LEJANIAS,Municipal,,999,,VOTOS EN BLANCO,,,16,0
619940645,1994,Alcaldía Municipal,Octubre 30,50,META,50450,PUERTO CONCORDIA,Municipal,18480001,51,1,MARTINEZ,MIRANDA,NELSON,563,1
619940645,1994,Alcaldía Municipal,Octubre 30,50,META,50450,PUERTO CONCORDIA,Municipal,,994,,RESTO DE VOTACION,,,1098,0
619940645,1994,Alcaldía Municipal,Octubre 30,50,META,50450,PUERTO CONCORDIA,Municipal,,998,,VOTOS NULOS,,,45,0
619940645,1994,Alcaldía Municipal,Octubre 30,50,META,50450,PUERTO CONCORDIA,Municipal,,999,,VOTOS EN BLANCO,,,8,0
619940646,1994,Alcaldía Municipal,Octubre 30,50,META,50568,PUERTO GAITAN,Municipal,18480001,51,1,RIOBUENO,RIVEROS,ARNALDO,1297,1
619940646,1994,Alcaldía Municipal,Octubre 30,50,META,50568,PUERTO GAITAN,Municipal,,994,,RESTO DE VOTACION,,,1083,0
619940646,1994,Alcaldía Municipal,Octubre 30,50,META,50568,PUERTO GAITAN,Municipal,,998,,VOTOS NULOS,,,158,0
619940646,1994,Alcaldía Municipal,Octubre 30,50,META,50568,PUERTO GAITAN,Municipal,,999,,VOTOS EN BLANCO,,,44,0
619940647,1994,Alcaldía Municipal,Octubre 30,50,META,50573,PUERTO LOPEZ,Municipal,18480001,51,1,RODRIGUEZ,M,JOSE VICENTE,3558,1
619940647,1994,Alcaldía Municipal,Octubre 30,50,META,50573,PUERTO LOPEZ,Municipal,,994,,RESTO DE VOTACION,,,3025,0
619940647,1994,Alcaldía Municipal,Octubre 30,50,META,50573,PUERTO LOPEZ,Municipal,,998,,VOTOS NULOS,,,211,0
619940647,1994,Alcaldía Municipal,Octubre 30,50,META,50573,PUERTO LOPEZ,Municipal,,999,,VOTOS EN BLANCO,,,94,0
619940648,1994,Alcaldía Municipal,Octubre 30,50,META,50577,PUERTO LLERAS,Municipal,18480001,51,1,PARRA,M,EDGAR ORLANDO,790,1
619940648,1994,Alcaldía Municipal,Octubre 30,50,META,50577,PUERTO LLERAS,Municipal,,994,,RESTO DE VOTACION,,,1700,0
619940648,1994,Alcaldía Municipal,Octubre 30,50,META,50577,PUERTO LLERAS,Municipal,,998,,VOTOS NULOS,,,90,0
619940648,1994,Alcaldía Municipal,Octubre 30,50,META,50577,PUERTO LLERAS,Municipal,,999,,VOTOS EN BLANCO,,,15,0
619940649,1994,Alcaldía Municipal,Octubre 30,50,META,50590,PUERTO RICO,Municipal,18480001,51,1,GARCIA,LEAL,EDILBERTO,1300,1
619940649,1994,Alcaldía Municipal,Octubre 30,50,META,50590,PUERTO RICO,Municipal,,994,,RESTO DE VOTACION,,,1180,0
619940649,1994,Alcaldía Municipal,Octubre 30,50,META,50590,PUERTO RICO,Municipal,,998,,VOTOS NULOS,,,56,0
619940649,1994,Alcaldía Municipal,Octubre 30,50,META,50590,PUERTO RICO,Municipal,,999,,VOTOS EN BLANCO,,,16,0
619940650,1994,Alcaldía Municipal,Octubre 30,50,META,50606,RESTREPO,Municipal,18490002,51,1,LOPEZ,G,VICTOR MANUEL,1683,1
619940650,1994,Alcaldía Municipal,Octubre 30,50,META,50606,RESTREPO,Municipal,,994,,RESTO DE VOTACION,,,1668,0
619940650,1994,Alcaldía Municipal,Octubre 30,50,META,50606,RESTREPO,Municipal,,998,,VOTOS NULOS,,,80,0
619940650,1994,Alcaldía Municipal,Octubre 30,50,META,50606,RESTREPO,Municipal,,999,,VOTOS EN BLANCO,,,12,0
619940651,1994,Alcaldía Municipal,Octubre 30,50,META,50680,SAN CARLOS GUAROA,Municipal,18480001,51,1,BELTRAN,MENDIETA,HERNANDO,730,1
619940651,1994,Alcaldía Municipal,Octubre 30,50,META,50680,SAN CARLOS GUAROA,Municipal,,994,,RESTO DE VOTACION,,,551,0
619940651,1994,Alcaldía Municipal,Octubre 30,50,META,50680,SAN CARLOS GUAROA,Municipal,,998,,VOTOS NULOS,,,29,0
619940651,1994,Alcaldía Municipal,Octubre 30,50,META,50680,SAN CARLOS GUAROA,Municipal,,999,,VOTOS EN BLANCO,,,1,0
619940652,1994,Alcaldía Municipal,Octubre 30,50,META,50683,SAN JUAN DE ARAMA,Municipal,19910002,51,1,GARZON,G,CARLOS GABRIEL,533,1
619940652,1994,Alcaldía Municipal,Octubre 30,50,META,50683,SAN JUAN DE ARAMA,Municipal,,994,,RESTO DE VOTACION,,,1469,0
619940652,1994,Alcaldía Municipal,Octubre 30,50,META,50683,SAN JUAN DE ARAMA,Municipal,,998,,VOTOS NULOS,,,71,0
619940652,1994,Alcaldía Municipal,Octubre 30,50,META,50683,SAN JUAN DE ARAMA,Municipal,,999,,VOTOS EN BLANCO,,,47,0
619940653,1994,Alcaldía Municipal,Octubre 30,50,META,50686,SAN JUANITO,Municipal,18490002,51,1,JIMENEZ,SEGURA,RAMIRO,310,1
619940653,1994,Alcaldía Municipal,Octubre 30,50,META,50686,SAN JUANITO,Municipal,,994,,RESTO DE VOTACION,,,247,0
619940653,1994,Alcaldía Municipal,Octubre 30,50,META,50686,SAN JUANITO,Municipal,,998,,VOTOS NULOS,,,4,0
619940653,1994,Alcaldía Municipal,Octubre 30,50,META,50686,SAN JUANITO,Municipal,,999,,VOTOS EN BLANCO,,,10,0
619940654,1994,Alcaldía Municipal,Octubre 30,50,META,50689,SAN MARTIN,Municipal,19949999,51,1,RIVEROS,ARANDA,HERNANDO,3054,1
619940654,1994,Alcaldía Municipal,Octubre 30,50,META,50689,SAN MARTIN,Municipal,,994,,RESTO DE VOTACION,,,1910,0
619940654,1994,Alcaldía Municipal,Octubre 30,50,META,50689,SAN MARTIN,Municipal,,998,,VOTOS NULOS,,,58,0
619940654,1994,Alcaldía Municipal,Octubre 30,50,META,50689,SAN MARTIN,Municipal,,999,,VOTOS EN BLANCO,,,48,0
619940655,1994,Alcaldía Municipal,Octubre 30,50,META,50711,VISTAHERMOSA,Municipal,18480001,51,1,ZARATE,HERNANDEZ,MALELY,912,1
619940655,1994,Alcaldía Municipal,Octubre 30,50,META,50711,VISTAHERMOSA,Municipal,,994,,RESTO DE VOTACION,,,1258,0
619940655,1994,Alcaldía Municipal,Octubre 30,50,META,50711,VISTAHERMOSA,Municipal,,998,,VOTOS NULOS,,,74,0
619940655,1994,Alcaldía Municipal,Octubre 30,50,META,50711,VISTAHERMOSA,Municipal,,999,,VOTOS EN BLANCO,,,18,0
619940656,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52001,PASTO,Municipal,18490002,50,1,PAREDES,AGUIRRE,MYRIAM,18055,0
619940656,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52001,PASTO,Municipal,18480001,51,1,FIGUEROA,ORTIZ,CARLOS HERNANDO,847,0
619940656,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52001,PASTO,Municipal,19940025,52,1,NAVARRO,WOLF,ANTONIO JOSE,51327,1
619940656,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52001,PASTO,Municipal,,998,,VOTOS NULOS,,,3174,0
619940656,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52001,PASTO,Municipal,,999,,VOTOS EN BLANCO,,,1696,0
619940657,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52019,ALBAN,Municipal,18480001,51,1,BOLANOS,A,CARLOS ALBERTO,1378,1
619940657,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52019,ALBAN,Municipal,,994,,RESTO DE VOTACION,,,928,0
619940657,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52019,ALBAN,Municipal,,998,,VOTOS NULOS,,,156,0
619940657,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52019,ALBAN,Municipal,,999,,VOTOS EN BLANCO,,,11,0
619940658,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52022,ALDANA,Municipal,19949999,51,1,TENGANA,A,CARLOS HORACIO,1141,1
619940658,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52022,ALDANA,Municipal,,994,,RESTO DE VOTACION,,,1383,0
619940658,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52022,ALDANA,Municipal,,998,,VOTOS NULOS,,,66,0
619940658,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52022,ALDANA,Municipal,,999,,VOTOS EN BLANCO,,,8,0
619940659,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52036,ANCUYA,Municipal,19949999,51,1,BASTIDAS,DUA,LUIS FELIPE,1830,1
619940659,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52036,ANCUYA,Municipal,,994,,RESTO DE VOTACION,,,1273,0
619940659,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52036,ANCUYA,Municipal,,998,,VOTOS NULOS,,,130,0
619940659,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52036,ANCUYA,Municipal,,999,,VOTOS EN BLANCO,,,14,0
619940660,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52051,ARBOLEDA,Municipal,18490002,51,1,PORTILLA,,FERNANDO JAVIER,838,1
619940660,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52051,ARBOLEDA,Municipal,,994,,RESTO DE VOTACION,,,1230,0
619940660,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52051,ARBOLEDA,Municipal,,998,,VOTOS NULOS,,,80,0
619940660,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52051,ARBOLEDA,Municipal,,999,,VOTOS EN BLANCO,,,7,0
619940661,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52079,BARBACOAS,Municipal,18480001,51,1,CORTES,QUINONEZ,MARIA LUCIA,2764,1
619940661,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52079,BARBACOAS,Municipal,,994,,RESTO DE VOTACION,,,2921,0
619940661,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52079,BARBACOAS,Municipal,,998,,VOTOS NULOS,,,305,0
619940661,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52079,BARBACOAS,Municipal,,999,,VOTOS EN BLANCO,,,72,0
619940662,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52083,BELEN,Municipal,18480001,51,1,ORTEGA,BOLANOS,LIBARDO,1337,1
619940662,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52083,BELEN,Municipal,,994,,RESTO DE VOTACION,,,661,0
619940662,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52083,BELEN,Municipal,,998,,VOTOS NULOS,,,83,0
619940662,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52083,BELEN,Municipal,,999,,VOTOS EN BLANCO,,,24,0
619940663,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52110,BUESACO,Municipal,18490002,51,1,ORDONEZ,ARME,LUIS FELIPE,3932,1
619940663,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52110,BUESACO,Municipal,,994,,RESTO DE VOTACION,,,2427,0
619940663,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52110,BUESACO,Municipal,,998,,VOTOS NULOS,,,276,0
619940663,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52110,BUESACO,Municipal,,999,,VOTOS EN BLANCO,,,28,0
619940664,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52203,COLON,Municipal,18490002,51,1,MUNOZ,REALPE,LUIS RAMIRO,1430,1
619940664,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52203,COLON,Municipal,,994,,RESTO DE VOTACION,,,1312,0
619940664,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52203,COLON,Municipal,,998,,VOTOS NULOS,,,119,0
619940664,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52203,COLON,Municipal,,999,,VOTOS EN BLANCO,,,23,0
619940665,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52207,CONSACA,Municipal,18480001,51,1,ORTIZ,S,OSCAR ARMANDO,2072,1
619940665,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52207,CONSACA,Municipal,,994,,RESTO DE VOTACION,,,1480,0
619940665,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52207,CONSACA,Municipal,,998,,VOTOS NULOS,,,116,0
619940665,1994,Alcaldía Municipal,Octubre 30,52,NARINO,52207,CONSACA,Municipal,,999,,VOTOS EN BLANCO,,,12,0
